mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004340028762817383,0.0003703069477817864,0.0035128116607666014,0.00011524133120140983,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8676470588235294,0.8382352941176471,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.8516242317822652,0.021073401251445915,69
0.004761028289794922,0.0006766943670904107,0.004223442077636719,0.0008718736917767072,gini,5,4,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8676470588235294,0.8382352941176471,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.8516242317822652,0.021073401251445915,69
0.004066085815429688,0.0002279219067884467,0.0033579349517822267,0.00014615338153255918,gini,4,4,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8676470588235294,0.8382352941176471,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.8516242317822652,0.021073401251445915,69
0.004301786422729492,0.0006008082533280792,0.0034272193908691405,6.308438465071789e-05,entropy,5,4,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8676470588235294,0.8382352941176471,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.8516242317822652,0.021073401251445915,69
0.004590177536010742,0.00046029991641784987,0.003550100326538086,3.442995428214084e-05,entropy,6,1,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8823529411764706,0.8382352941176471,0.8656716417910447,0.8805970149253731,0.7910447761194029,0.8515803336259877,0.034147122681130675,74
0.0045471668243408205,0.0007593920670766215,0.0040552616119384766,0.0008648618363564208,gini,5,4,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8529411764705882,0.8382352941176471,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.848683055311677,0.019607100567316595,75
0.004477930068969726,0.0004241082917654002,0.0037318706512451173,0.0004848333719712785,entropy,6,1,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8676470588235294,0.8235294117647058,0.8805970149253731,0.8805970149253731,0.7910447761194029,0.848683055311677,0.03564130210186329,75
0.0054351806640625,0.0016188565999920434,0.0036129474639892576,0.0005910734891730102,entropy,6,2,5,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8529411764705882,0.8382352941176471,0.8656716417910447,0.8805970149253731,0.8059701492537313,0.848683055311677,0.02552956146304875,75
0.004384374618530274,0.0005762295939036219,0.004900360107421875,0.0031442695348045057,entropy,6,1,5,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8823529411764706,0.8235294117647058,0.8656716417910447,0.8805970149253731,0.7910447761194029,0.8486391571553995,0.03576490313039811,78
0.004703712463378906,0.0006336268317658686,0.0037559032440185546,0.0005035915267153386,entropy,,1,10,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8676470588235294,0.8529411764705882,0.8656716417910447,0.8656716417910447,0.7611940298507462,0.8426251097453907,0.041050761795168624,79
0.004017972946166992,0.00011005011126831809,0.0034729480743408204,8.501761823931219e-05,gini,6,1,5,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8676470588235294,0.8235294117647058,0.8805970149253731,0.835820895522388,0.7910447761194029,0.8397278314310798,0.03192950434956331,80
0.004558181762695313,0.000571862388646892,0.003802585601806641,0.00036589239218747606,gini,6,2,2,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8529411764705882,0.8529411764705882,0.8805970149253731,0.835820895522388,0.7761194029850746,0.8396839332748023,0.034873376137337146,81
0.006963872909545898,0.004337237127541626,0.004773235321044922,0.0013367715912168455,gini,6,1,2,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8676470588235294,0.8235294117647058,0.8805970149253731,0.835820895522388,0.7761194029850746,0.8367427568042143,0.036684888393710285,82
